Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR9178392;07.06.19 15:50;03.06.19 16:13;11081253;3346538406;11081253;302;1992;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178392;SRX5950742;HSD20-02a-268-S2C009-0100-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861516;SAMN11874707;simple;408172;marine metagenome;HSD20-02a-268-S2C009-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;3A091DC9804F0FDEBC5EF56560CA1600;6961A699DC4CB7FC2D1CD71E53E225F6
SRR9178391;07.06.19 15:50;02.06.19 15:28;9321233;2802356955;9321233;300;1171;;https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/008963/SRR9178391;SRX5950743;HSD20-02a-282-S2C004-0005-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861517;SAMN11874855;simple;408172;marine metagenome;HSD20-02a-282-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;27E73619257E29C21377BD1FA2199DF6;71BD504D4DB9F4B0EAF4186C0AE5764B
SRR9178390;07.06.19 15:50;02.06.19 15:32;16507273;4950607082;16507273;299;2117;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178390;SRX5950744;HSD20-02a-279-S2C007-0125-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861518;SAMN11874824;simple;408172;marine metagenome;HSD20-02a-279-S2C007-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;4E5F9906C0170E020761DB615C670111;F8E9D946F76710F036F8903606676B61
SRR9178380;07.06.19 15:50;02.06.19 15:32;13800542;4132617370;13800542;299;1880;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178380;SRX5950754;HSD20-02a-279-S2C007-0125-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861518;SAMN11874824;simple;408172;marine metagenome;HSD20-02a-279-S2C007-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;1D9D8CE7287766A98E4EE90FE648029D;C1DDD82D8E0BEB7ED9A35DCE980F2008
SRR9178379;07.06.19 15:50;02.06.19 15:32;17092862;5128435542;17092862;300;2338;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178379;SRX5950755;HSD20-02a-279-S2C012-0500-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861519;SAMN11874830;simple;408172;marine metagenome;HSD20-02a-279-S2C012-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;D85A04ABCA455F0AA08ED2568E8CCA40;91B741BAD72D48EA2C6515F964482AAA
SRR9178389;07.06.19 15:50;02.06.19 15:34;20650360;6202065681;20650360;300;2673;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178389;SRX5950745;HSD20-02a-279-S2C012-0500-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861519;SAMN11874830;simple;408172;marine metagenome;HSD20-02a-279-S2C012-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;4EA5790A84C6BDA8CCA952FD7C97157F;73CBF19F7D3D563B6B86AC46BFCE6F28
SRR9178388;07.06.19 15:50;02.06.19 15:35;15544800;4658751000;15544800;299;2119;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178388;SRX5950746;HSD20-02a-279-S2C007-0150-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861520;SAMN11874825;simple;408172;marine metagenome;HSD20-02a-279-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;265D64586E795D8FB2EAB961D31E4718;9BA0EC67F8EA5355FEC26D69FEE63AD5
SRR9178387;07.06.19 15:50;02.06.19 15:26;9102403;2736970463;9102403;300;1136;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178387;SRX5950747;HSD20-02a-282-S2C004-0045-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861521;SAMN11874857;simple;408172;marine metagenome;HSD20-02a-282-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;D72515C39A5E57E8F9D0C93271A01C6D;73773791215FBB714004B39928B3ECAA
SRR9178386;07.06.19 15:50;02.06.19 15:53;31454540;9462692664;31454540;300;4081;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178386;SRX5950748;HSD20-02a-268-S2C011-0200-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861522;SAMN11874711;simple;408172;marine metagenome;HSD20-02a-268-S2C011-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;43045F5EB4031E8CFEF962AB6726F77B;AF1D35C4F514859EE0E4485D166339A8
SRR9178385;07.06.19 15:50;02.06.19 15:30;14524623;4352363702;14524623;299;1986;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178385;SRX5950749;HSD20-02a-278-S2C006-0150-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861523;SAMN11874813;simple;408172;marine metagenome;HSD20-02a-278-S2C006-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;0C310D61B6E9EBE39634746D2F05D2CC;5E2A9F7135B6F66F6A938609EF7998BC
SRR9178384;07.06.19 15:50;02.06.19 15:28;13180938;3963552930;13180938;300;1653;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178384;SRX5950750;HSD20-02a-272-S2C013-0500-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861524;SAMN11874758;simple;408172;marine metagenome;HSD20-02a-272-S2C013-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;DEB53FAEC06417CCB16A5402146EC80F;BB16614ED903E203D6A8E0FC1DA0C844
SRR9178383;07.06.19 15:50;02.06.19 15:34;19794530;5953657287;19794530;300;2577;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178383;SRX5950751;HSD20-02a-275-S2C009-0225-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861525;SAMN11874792;simple;408172;marine metagenome;HSD20-02a-275-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;7D36D6804BFF4A3695AE81271528C215;F8F2D75D432CAC3F5E2D681348E3011D
SRR9178382;07.06.19 15:50;02.06.19 15:40;23905119;7186576836;23905119;300;3098;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178382;SRX5950752;HSD20-02a-277-S2C007-0175-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861526;SAMN11874802;simple;408172;marine metagenome;HSD20-02a-277-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;A23AEAC764CAACF25CC6BD2719A0BE04;8BE828F2A9B963C6CE8ADA9B402998CE
SRR9178381;07.06.19 15:50;02.06.19 15:30;12167830;3659443398;12167830;300;1588;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178381;SRX5950753;HSD20-02a-277-S2C004-0045-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861527;SAMN11874797;simple;408172;marine metagenome;HSD20-02a-277-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;CAE36D7C742C4B284A86605810B4E4FB;A6FB1B071280C38ADC9E7DD9D54D20AF
SRR9178378;07.06.19 15:50;02.06.19 15:27;12026375;3615297618;12026375;300;1556;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178378;SRX5950756;HSD20-02a-277-S2C004-0005-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861528;SAMN11874795;simple;408172;marine metagenome;HSD20-02a-277-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;277DD10D62A1C69650D66EDFF6964052;28A452F12C4DBAA4396E265E8A4AF022
SRR9178377;07.06.19 15:50;02.06.19 15:31;10970537;3289336773;10970537;299;1506;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178377;SRX5950757;HSD20-02a-279-S2C004-0075-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861529;SAMN11874822;simple;408172;marine metagenome;HSD20-02a-279-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;DBECF7DF80338DE39CC2B8BBB2EAEAD0;951BF6E2B94E9E0B34F10D83DB0AFE85
SRR9178376;07.06.19 15:50;02.06.19 15:33;21392549;6436529940;21392549;300;2796;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178376;SRX5950758;HSD20-02a-275-S2C009-0250-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861530;SAMN11874793;simple;408172;marine metagenome;HSD20-02a-275-S2C009-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;5DF7FEA3EC1F8CA3EDB32866CB0ABBB0;EEDCA07CDCB66B428F844F7D2947FF53
SRR9178375;07.06.19 15:50;02.06.19 15:39;26239027;7821820179;26239027;298;3431;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178375;SRX5950759;HSD00-20a-275-S2C004-0005-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861531;SAMN11874594;simple;408172;marine metagenome;HSD00-20a-275-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;ED6FC343802E4B150992AB637FC0FCD9;0D5F8E697D436E44D09E3CF075CCC2CF
SRR9178374;07.06.19 15:50;02.06.19 15:43;30645145;9190774524;30645145;299;3757;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178374;SRX5950760;HSD00-20a-280-S2C009-0200-170508;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861532;SAMN11874650;simple;408172;marine metagenome;HSD00-20a-280-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;54DE2562FBC724854957793BD8D718F9;F2713B199EBBC38F0375D5B2F6F10A16
SRR9178363;07.06.19 15:50;03.06.19 15:47;8957160;2705062320;8957160;302;1613;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178363;SRX5950771;HSD20-02a-268-S2C004-0075-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861543;SAMN11874705;simple;408172;marine metagenome;HSD20-02a-268-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;C01F1E95044D6CB278C4B937125CB873;6D97470A4E309CDAB9FC331AACD8D0F0
SRR9178362;07.06.19 15:50;02.06.19 15:36;32509251;9750404609;32509251;299;4225;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178362;SRX5950772;HSD00-20a-277-S2C004-0075-161215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861544;SAMN11874609;simple;408172;marine metagenome;HSD00-20a-277-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;53B5D2C6BDEA89B7A54A67B3C7AEDF06;B6855A566A4FCC764D4EB31F0CD2B792
SRR9178361;07.06.19 15:50;02.06.19 15:40;31456534;9432047676;31456534;299;4121;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178361;SRX5950773;HSD00-20a-274-S2C008-0150-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861545;SAMN11874588;simple;408172;marine metagenome;HSD00-20a-274-S2C008-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;7692D0E314F2BC5827561826A7BD9314;C63ECBB4E4C61C193333E6E3FD335B40
SRR9178360;07.06.19 15:50;02.06.19 15:25;14069878;4224580781;14069878;300;1489;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178360;SRX5950774;HSD00-20a-267-S2C010-0150-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861546;SAMN11874507;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;7BEADD0B21001DD9E2756C1D2D380E66;7E60981590FE0FC38D23517CDD381C6D
SRR9178359;07.06.19 15:50;02.06.19 15:32;16876076;5063843911;16876076;300;1930;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178359;SRX5950775;HSD00-20a-267-S2C010-0075-151215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861547;SAMN11874504;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;3AE15E6FD7324AE83BF634D0ABD1735D;2719BA135B6545651D8399D046344ACE
SRR9178357;07.06.19 15:50;02.06.19 15:23;7888819;2366766766;7888819;300;825;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178357;SRX5950777;HSD00-20a-267-S2C010-0075-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861547;SAMN11874504;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;51FD9AAC5369A122D22B53D047BE46DE;9CBCDA745670618B1AC2658E82C51D84
SRR9178358;07.06.19 15:50;02.06.19 15:39;36387036;10793223330;36387036;296;5009;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178358;SRX5950776;HSD00-20a-269-S2C004-0075-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861548;SAMN11874528;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;50C931CDF81DBC7A971A1B825B8B08E3;FF482FF242E47E370565C0BAD399ECA2
SRR9178356;07.06.19 15:50;02.06.19 15:57;36426091;10901303765;36426091;299;4884;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178356;SRX5950778;HSD00-20a-278-S2C006-0100-161217;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861549;SAMN11874622;simple;408172;marine metagenome;HSD00-20a-278-S2C006-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;91E1695FB51FF8F000257F3896291FD8;E30F0C04E1D4ACF4FFED6CB555416D55
SRR9178355;07.06.19 15:50;02.06.19 15:46;37948327;11378037155;37948327;299;4760;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178355;SRX5950779;HSD00-20a-282-S2C006-0250-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861550;SAMN11874672;simple;408172;marine metagenome;HSD00-20a-282-S2C006-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;E35052C0C05A284F150A29CEBA80DF20;67B7F56FFA1AEF1CB7C67380833AF719
SRR9178354;07.06.19 15:50;02.06.19 15:48;33039205;9928518717;33039205;300;4107;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178354;SRX5950780;HSD00-20a-279-S2C009-0200-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861551;SAMN11874638;simple;408172;marine metagenome;HSD00-20a-279-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;A4DCA8FADEABF6D8D920CCD4954EB86B;0223C54B469334F0C7566CB43D269473
SRR9178353;07.06.19 15:50;02.06.19 15:48;53677625;16081427498;53677625;299;7422;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178353;SRX5950781;HSD00-20a-270-S2C007-0005-161020;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861552;SAMN11874537;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;86403E4649E907270645A7A6A7406C41;BE22EB5C4FDD84F72F13A4317FCDBDC0
SRR9178350;07.06.19 15:50;02.06.19 15:37;18085064;5427894020;18085064;300;2323;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178350;SRX5950784;HSD20-02a-279-S2C007-0150-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861520;SAMN11874825;simple;408172;marine metagenome;HSD20-02a-279-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;84DB4C54BBC9357717AAD69980F2D3B2;139B3C07D97D4B62C441904B7975A104
SRR9178373;07.06.19 15:50;02.06.19 15:46;31434859;9446085147;31434859;300;4171;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178373;SRX5950761;HSD00-20a-275-S2C007-0175-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861533;SAMN11874601;simple;408172;marine metagenome;HSD00-20a-275-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;DB9B04028280D0E9F4BB0732E1031DFB;D2018F67F28733888E23FA54F6A3C6A7
SRR9178372;07.06.19 15:50;02.06.19 16:07;50686289;15125962727;50686289;298;7030;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178372;SRX5950762;HSD00-20a-269-S2C010-0250-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861534;SAMN11874535;simple;408172;marine metagenome;HSD00-20a-269-S2C010-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;3B8E2EEA388F6F8BF6BF0C055D85287E;BB2B98153FB189154DD3EF864B5B8929
SRR9178371;07.06.19 15:50;02.06.19 15:43;30957199;9296135646;30957199;300;4098;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178371;SRX5950763;HSD00-20a-281-S2C007-0150-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861535;SAMN11874660;simple;408172;marine metagenome;HSD00-20a-281-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;CFFBCD9F186C2CC4C4A8FDC07DE240F2;35780942CFA90F41008F63D88F900798
SRR9178370;07.06.19 15:50;02.06.19 15:33;30016342;8912275843;30016342;296;4016;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178370;SRX5950764;HSD00-20a-269-S2C008-0150-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861536;SAMN11874531;simple;408172;marine metagenome;HSD00-20a-269-S2C008-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;51E9DD8E564E5E5970610F4E96D0562F;1448D0E3457C4A68A390C18833D1C527
SRR9178369;07.06.19 15:50;02.06.19 15:40;21205199;6360887105;21205199;299;2804;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178369;SRX5950765;HSD00-20a-277-S2C007-0175-161215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861537;SAMN11874613;simple;408172;marine metagenome;HSD00-20a-277-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;0E5D18DE54E68982A6B605870835F3B8;E834F4DF2C099D46E033A13763249FF5
SRR9178368;07.06.19 15:50;02.06.19 15:56;37108681;11055849139;37108681;297;5118;;https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008963/SRR9178368;SRX5950766;HSD00-20a-269-S2C004-0005-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861538;SAMN11874525;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;CF472093BFE14F5C202A9F2EF74DD33F;11887E834AA4726A9631617F79B4F6E7
SRR9178335;07.06.19 15:50;02.06.19 15:45;29884402;8898854241;29884402;297;3990;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178335;SRX5950799;HSD00-20a-269-S2C004-0005-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861538;SAMN11874525;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;47B4B40C3E377A6D2D68D426ADBBEA9B;CD007EAFA3ACABE8FB37C4885F933B74
SRR9178367;07.06.19 15:50;02.06.19 15:31;24266421;7288107197;24266421;300;3197;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178367;SRX5950767;HSD00-20a-275-S2C004-0045-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861539;SAMN11874596;simple;408172;marine metagenome;HSD00-20a-275-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;F0303BFB3EA10237205FB882F44CBD63;BA729E98DF21FFE748C5960D72A3A69A
SRR9178366;07.06.19 15:50;02.06.19 15:17;19799;5666535;19799;286;2;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178366;SRX5950768;HSD00-20a-267-S2C010-0005-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861540;SAMN11874501;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;FCC689BB07BEF68F4931F10E8765208D;949D30ED002542C8EC699F5727EE7004
SRR9178365;07.06.19 15:50;02.06.19 15:25;14727424;4420454675;14727424;300;2018;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178365;SRX5950769;HSD20-02a-278-S2C006-0125-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861541;SAMN11874812;simple;408172;marine metagenome;HSD20-02a-278-S2C006-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;248B7D4D0F5217630A83E5D735C35DC4;3ABBBDCE152B567F685531DBC22D3218
SRR9178364;07.06.19 15:50;02.06.19 15:33;18652702;5610167772;18652702;300;2355;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178364;SRX5950770;HSD20-02a-282-S2C006-0225-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861542;SAMN11874860;simple;408172;marine metagenome;HSD20-02a-282-S2C006-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;9ACA1E5B89766435EBCACE9C4A610555;FCD87321BF59CF76139B5E0162A84EB6
SRR9178337;07.06.19 15:50;02.06.19 15:59;42721757;12793610844;42721757;299;5768;;https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/008963/SRR9178337;SRX5950797;HSD00-20a-270-S2C007-0005-161122;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861552;SAMN11874537;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;36885D82D3A95AC36CBF79A0994DCE96;6887BF5F15ED69225076C7D17CAF9F8C
SRR9178352;07.06.19 15:50;02.06.19 15:37;20200125;6073847573;20200125;300;2640;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178352;SRX5950782;HSD20-02a-277-S2C009-0250-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861553;SAMN11874805;simple;408172;marine metagenome;HSD20-02a-277-S2C009-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;0B0F17B21F9F7BD4599E17AECB76CCE7;E551ED7F7EB3A4E611FC0D2B04BC41DF
SRR9178351;07.06.19 15:50;02.06.19 15:32;17766599;5342930527;17766599;300;2287;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178351;SRX5950783;HSD20-02a-270-S2C010-0500-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861554;SAMN11874734;simple;408172;marine metagenome;HSD20-02a-270-S2C010-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;691162A6238ECFB87F7234DAD5DB35C6;BCC6592377BC73D8C967B0E17CC289DA
